,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
552,Bob,15.17929,-15.43981,-0.68006,7.22682,-3.70873,GMMs and Accordions,14.178870000000002,-23.78183,-77.98708,7.85647,-20.07176,True
450,Atsuto,-9.97345,-15.43124,0.04881,12.24081,-3.97772,Bayesian Inference,9.521,12.60977,-75.78233,6.04865,-20.06061,False
593,Shoogee,-1.1877799999999998,-15.55509,0.06975,35.98311,3.2616,Bayesian Inference,18.32678,59.73453000000001,-76.13387,9.12125,-20.22162,False
822,Bob,-30.26651,-15.4739,0.74987,0.5577300000000001,-5.0774599999999985,Bayesian Inference,0.05604,5.67547,-77.04081,8.08442,-20.11607,False
575,Bob,-1.56809,-15.49893,-0.04698,-3.38402,0.8197700000000001,GMMs and Accordions,-6.1969,27.26313,-78.62855,8.47097,-20.1486,False
865,Bob,3.06665,-15.4357,-0.32903000000000004,-5.29535,-7.91838,Bayesian Inference,11.49136,-17.24638,-77.75932,7.84236,-20.06641,True
868,Atsuto,-24.3996,-15.41469,0.44032,14.53786,-1.21702,Bayesian Inference,9.28232,8.40986,-78.24717,6.86647,-20.0391,False
78,Atsuto,-6.22486,-15.37266,-0.19627,-10.67195,6.85492,GMMs and Accordions,-1.24279,-38.02717,-72.20721,7.500889999999999,-19.98446,False
29,Bob,5.75535,-15.38859,-0.51642,13.1163,-4.43994,GMMs and Accordions,-1.18701,6.816160000000001,-79.01338,9.11172,-20.00517,True
420,Bob,12.53443,-15.50298,-0.45735,17.33817,10.33566,GMMs and Accordions,10.13951,-17.64915,-77.6777,8.75048,-20.15387,True
704,Atsuto,0.38011,-15.44396,-0.23025,5.07951,3.37718,GMMs and Accordions,-12.72341,2.70855,-73.92781,9.25296,-20.07715,True
247,Jorg,-11.68184,-15.4427,0.12575999999999998,2.42508,-2.61584,Bayesian Inference,-2.46532,12.07235,-75.34003,7.647760000000001,-20.07551,False
793,Bob,-37.59043,-15.36619,0.72224,-1.42532,9.52689,GMMs and Accordions,-3.4901800000000005,4.35959,-76.81418000000002,7.374810000000001,-19.97605,False
281,Bob,1.21504,-15.38074,-0.39923,-3.0238400000000003,-6.596610000000001,Bayesian Inference,2.76254,-4.63911,-77.8585,6.1841599999999985,-19.99496,True
165,Shoogee,-1.49414,-15.50435,-0.03681,7.97293,-11.68188,Bayesian Inference,-0.63626,-0.5895100000000001,-76.95821,4.46703,-20.15566,False
558,Jorg,-31.52336,-15.373970000000002,0.5594600000000001,6.17467,-4.95516,Bayesian Inference,19.90806,-0.80269,-73.82074,3.70514,-19.98617,False
486,Bob,-7.631369999999999,-15.48785,0.10819,28.606070000000006,6.29772,Bayesian Inference,1.26174,-13.32805,-78.1862,5.0815199999999985,-20.13421,False
451,Atsuto,-9.89707,-15.49144,0.18378,-8.44888,-0.14337,GMMs and Accordions,4.703119999999998,10.01183,-78.18385,9.61873,-20.13888,False
65,Atsuto,-4.64932,-15.50672,0.06247000000000001,2.22997,-0.4386100000000001,Bayesian Inference,-1.83133,5.90191,-78.15508,8.622630000000001,-20.15874,False
141,Atsuto,-14.34884,-15.52381,0.39004,2.95512,-0.1551,Bayesian Inference,-6.76233,-10.09894,-78.19259,6.9631300000000005,-20.18096,False
685,Bob,-35.28933,-15.42005,0.77655,9.04173,-6.56528,Bayesian Inference,-2.93076,16.38591,-77.10462,9.89445,-20.04606,False
909,Jorg,-15.76402,-15.35927,0.05703,19.74569,5.17833,Bayesian Inference,8.63003,29.86444,-78.34798,9.88979,-19.96706,False
925,Bob,20.19865,-15.47627,-0.7463,18.5474,-3.6131,GMMs and Accordions,-2.5853,4.45967,-77.01576999999997,6.11169,-20.11915,True
974,Bob,17.78716,-15.50077,-0.61869,12.32313,-4.08781,GMMs and Accordions,-5.75746,18.23794,-80.46295,9.45591,-20.15099,True
765,Bob,-28.3282,-15.3799,0.47789,3.22515,-7.13658,Bayesian Inference,6.49624,-24.03105,-77.56014,8.867389999999997,-19.99386,False
911,Bob,3.49384,-15.40066,-0.42163,4.86293,1.94775,GMMs and Accordions,2.80195,5.91976,-79.41552,7.292960000000001,-20.02086,True
244,Jorg,-18.57399,-15.41669,0.27154,12.14179,1.1376700000000002,Bayesian Inference,-29.11573,20.85542,-76.2652,10.75408,-20.0417,False
299,Atsuto,-2.69632,-15.434870000000002,-0.15945,29.56326,5.1322800000000015,Bayesian Inference,-7.7545899999999985,3.75165,-77.67881,7.66473,-20.06533,False
381,Bob,13.21054,-15.39641,-0.72043,5.0369199999999985,2.43387,GMMs and Accordions,-26.13088,47.15052,-76.34284,7.24626,-20.01533,True
296,Bob,-8.065010000000001,-15.3717,-0.14373,27.14991,-2.88361,Bayesian Inference,-0.13333,3.72548,-78.32991,9.27751,-19.9832,False
49,Atsuto,-15.49164,-15.42199,0.19191,-17.51294,0.59063,GMMs and Accordions,4.23342,-12.94277,-78.42834,7.34812,-20.04859,False
722,Bob,-15.07337,-15.47417,0.29842,7.41908,-0.77225,Bayesian Inference,8.89465,-20.90925,-78.22729,7.69953,-20.11642,False
800,Shoogee,-1.6965400000000002,-15.56631,0.11045,15.8982,-3.10284,Bayesian Inference,-9.28139,-4.63497,-73.6493,4.98159,-20.2362,False
541,Jorg,-27.01678,-15.41981,0.52987,16.26185,1.4045,Bayesian Inference,-20.46142,-15.620020000000002,-77.99014,8.3918,-20.04576,False
342,Atsuto,-43.41354000000001,-15.34689,0.85149,10.37562,2.09026,Bayesian Inference,-0.78165,19.86106,-72.39413,8.72057,-19.95095,False
899,Atsuto,-41.65043,-15.33375,0.7690899999999999,5.10682,0.35757,Bayesian Inference,-1.40735,-3.07896,-77.41084000000002,8.90686,-19.93388,False
533,Atsuto,-36.38899,-15.43682,0.8475,22.13809,7.92368,Bayesian Inference,-8.5267,10.45386,-72.69594000000002,7.95412,-20.06786,False
656,Atsuto,-33.64915,-15.43504,0.76193,7.1837,-3.53032,Bayesian Inference,-1.4800799999999998,-13.25475,-74.60377,7.62104,-20.06555,False
989,Atsuto,-19.50319,-15.47717,0.43707,-10.09096,6.39195,GMMs and Accordions,18.49418,0.84831,-75.38371,8.87771,-20.12032,False
587,Atsuto,-28.50928,-15.42533,0.58686,17.427670000000006,1.03966,Bayesian Inference,3.3226,-11.12269,-77.47827,8.65734,-20.05293,False
572,Atsuto,-27.66663,-15.45496,0.6293300000000001,17.24661,-4.40179,Bayesian Inference,4.9273099999999985,-0.76361,-77.49655,8.16506,-20.09145,False
33,Shoogee,-3.98663,-15.53723,0.11231,4.1792099999999985,-8.43417,Bayesian Inference,-19.97895,15.35888,-75.57528,6.1467800000000015,-20.1984,False
31,Jorg,2.45221,-15.45531,-0.26605,7.1433,-4.41003,GMMs and Accordions,26.33192,97.4201,-73.83511,6.15909,-20.0919,True
743,Bob,13.98144,-15.51115,-0.48178,1.20193,0.35802,GMMs and Accordions,-3.7795,15.04331,-77.60197,8.16554,-20.1645,True
192,Jorg,-16.042720000000006,-15.38628,0.12689,5.7409300000000005,-3.67838,Bayesian Inference,-4.48976,15.45267,-75.66505,6.40538,-20.00216,False
350,Bob,-18.1676,-15.353179999999998,0.11465999999999997,23.86495,0.8323,Bayesian Inference,1.76059,-10.75032,-76.38889,7.4992,-19.95913,False
506,Jorg,-31.03841,-15.38629,0.5731,9.88638,-3.24424,Bayesian Inference,10.95036,-14.53732,-77.52977,10.08963,-20.00217,False
204,Jorg,-35.43079,-15.3729,0.67327,15.845670000000002,-2.1262,Bayesian Inference,7.38575,-3.83522,-78.0442,7.50815,-19.98477,False
830,Bob,3.37219,-15.37789,-0.4699100000000001,7.4101,-2.47016,GMMs and Accordions,18.53896,-21.56317,-75.99562,9.49826,-19.99126,True
570,Bob,-31.72425,-15.3803,0.57986,1.87768,4.79691,Bayesian Inference,7.9721,-28.008540000000004,-78.11712,6.50678,-19.99439,False
692,Atsuto,-34.95557,-15.447779999999998,0.82985,-7.37258,-1.24459,GMMs and Accordions,-6.15463,12.02819,-78.64260999999998,7.8540899999999985,-20.08212,False
109,Jorg,-34.19039,-15.3674,0.6238199999999999,7.997000000000001,-8.64476,Bayesian Inference,0.46993,7.5571100000000015,-77.58468,9.51337,-19.97762,False
941,Bob,-17.36896,-15.36997,0.12917,9.74204,0.46315,Bayesian Inference,4.009530000000002,-9.05621,-77.80881,7.59208,-19.98096,False
77,Atsuto,-6.1987,-15.497,0.08641,10.2745,-1.02673,Bayesian Inference,5.6116,21.15981,-79.14869,9.10351,-20.1461,False
84,Atsuto,-33.53857,-15.46193,0.81995,20.04088,-0.68576,Bayesian Inference,-6.29486,13.22489,-76.94625,6.33964,-20.10051,False
280,Jorg,-41.73399000000001,-15.33381,0.77171,3.83346,-3.77803,Bayesian Inference,13.43081,-2.20315,-73.83551,7.47134,-19.93396,False
82,Jorg,-10.47582,-15.44004,0.08382,23.10188,5.29175,Bayesian Inference,2.22097,15.22906,-73.24433,4.40536,-20.07205,False
539,Bob,3.17553,-15.39763,-0.41907,18.1675,4.17575,GMMs and Accordions,-10.92016,19.73674,-78.70931999999998,7.8414,-20.01691,True
495,Bob,21.59562,-15.49439,-0.74655,8.79546,-3.01136,GMMs and Accordions,1.75122,4.0331199999999985,-77.95781,7.81005,-20.14271,True
442,Atsuto,-30.48417,-15.48352,0.77828,0.7893100000000001,0.28828000000000004,Bayesian Inference,-7.027939999999999,-9.86618,-77.94841,7.01233,-20.12858,False
906,Atsuto,-21.72893,-15.35944,0.2349,6.18525,-7.8136800000000015,Bayesian Inference,0.35194000000000003,-3.15371,-74.9791,8.40056,-19.96728,False
309,Bob,14.20205,-15.38347,-0.7794300000000001,27.1697,4.10395,GMMs and Accordions,18.71705,-53.87165,-78.05386999999997,6.62697,-19.99851,True
516,Atsuto,-6.11746,-15.44315,-0.03878,1.6578400000000002,0.49405,Bayesian Inference,0.5363600000000001,-9.33073,-71.16514000000002,8.57426,-20.07609,False
736,Atsuto,-7.4555,-15.47916,0.08313,14.09196,-3.82661,Bayesian Inference,-3.49594,-0.84819,-76.55884,7.663880000000002,-20.12291,False
2,Bob,-10.49048,-15.48716,0.19168,16.87734,11.41567,Bayesian Inference,-8.57972,6.02294,-78.18658,10.44804,-20.13331,False
101,Jorg,-35.4089,-15.40823,0.75316,-7.62236,-0.46072,GMMs and Accordions,-10.76377,-42.1125,-76.63698000000002,5.58063,-20.0307,False
490,Shoogee,7.150810000000001,-15.58765,-0.10413,0.71501,3.14391,GMMs and Accordions,20.17336,-6.9791300000000005,-76.60961999999998,7.036510000000002,-20.26395,True
707,Shoogee,1.69658,-15.5814,0.043910000000000005,10.66862,-9.04036,GMMs and Accordions,1.90008,45.36545,-74.8653,5.28388,-20.25582,True
894,Jorg,-31.33113,-15.38595,0.58104,-0.6110399999999999,1.94116,GMMs and Accordions,-2.98037,-20.87079,-76.97699,8.97448,-20.00174,False
208,Atsuto,-10.47868,-15.522329999999998,0.2715,17.4019,3.27549,Bayesian Inference,0.00319,6.649660000000001,-72.97865,8.42275,-20.17903,False
277,Shoogee,1.97202,-15.5838,0.04118,23.41964,7.728269999999998,GMMs and Accordions,-0.41609,-2.55185,-73.98371,6.41504,-20.25894,True
5,Atsuto,2.13528,-15.472779999999998,-0.21677,11.62632,-1.7853900000000005,GMMs and Accordions,5.60305,-23.30847,-75.35696,8.98161,-20.11462,True
54,Bob,-40.40151,-15.33327,0.73082,11.82508,3.82203,Bayesian Inference,-7.88588,23.72154,-77.36277,7.94389,-19.93325,False
536,Atsuto,-40.95369,-15.37048,0.8320799999999999,-1.29758,-3.6347,GMMs and Accordions,2.02467,13.72639,-73.9925,10.40666,-19.98162,False
314,Jorg,4.531630000000002,-15.4641,-0.30788000000000004,0.7248600000000001,-4.52033,GMMs and Accordions,1.62654,2.23965,-75.55928,10.29135,-20.10333,True
866,Atsuto,-44.29726,-15.34372,0.87056,5.72175,0.77036,Bayesian Inference,3.32741,10.98309,-74.22588,9.3371,-19.94683,False
636,Bob,-26.607740000000003,-15.46446,0.61948,2.37763,1.3963299999999998,Bayesian Inference,6.867960000000001,-17.30193,-78.01116,9.78594,-20.1038,False
456,Atsuto,-39.50849,-15.3583,0.76131,-3.96066,-4.2151,GMMs and Accordions,4.69155,-5.61463,-77.77853,7.64412,-19.96578,False
97,Bob,-10.6959,-15.38265,-0.04048,11.38725,-1.17612,Bayesian Inference,-0.31971,-2.71231,-76.5731,7.76975,-19.99744,False
260,Atsuto,-7.14617,-15.38296,-0.14539000000000002,22.44276,-0.67757,Bayesian Inference,-8.23601,11.17301,-73.23962,6.6928,-19.99784,False
798,Shoogee,-9.49975,-15.46606,0.11409,4.69953,5.4233699999999985,Bayesian Inference,8.02229,34.11671,-74.90431,6.04476,-20.10588,False
863,Bob,-29.1857,-15.47328,0.71629,19.06902,-8.44623,Bayesian Inference,-7.84507,23.79834,-77.8802,8.80819,-20.11526,False
770,Bob,-8.88192,-15.49559,0.16302,24.03316,9.85517,Bayesian Inference,3.61176,-11.59676,-78.88592,7.76585,-20.14426,False
408,Jorg,-18.05299,-15.41301,0.24764,19.10754,4.02041,Bayesian Inference,-19.75419,28.74415,-75.15602,9.33053,-20.03691,False
888,Jorg,-24.39197,-15.36506,0.32694,11.7485,-2.36905,Bayesian Inference,11.65321,1.57339,-77.53730999999998,7.93355,-19.97457,False
762,Atsuto,-26.69106,-15.41285,0.50431,12.47686,8.29134,Bayesian Inference,0.40264,8.56682,-77.93069,6.90355,-20.03671,False
481,Jorg,-35.10706,-15.42355,0.7791,23.33757,6.64314,Bayesian Inference,8.000910000000001,-20.20566,-76.66945,9.3877,-20.05061,False
118,Bob,-12.21147,-15.36925,-0.02592,10.50796,-0.39211,Bayesian Inference,-0.25263,20.89465,-77.0407,7.911969999999998,-19.98003,False
773,Atsuto,-17.70506,-15.4539,0.33052,2.33811,-6.743360000000001,Bayesian Inference,-13.11268,16.28487,-79.2622,7.00473,-20.09007,False
250,Bob,-32.94513,-15.37928,0.61385,22.300320000000006,0.6304,Bayesian Inference,-3.9884,5.10357,-79.83355999999998,8.02223,-19.99306,False
333,Shoogee,-6.3891,-15.467579999999998,0.02501,18.11024,-0.57519,Bayesian Inference,-11.59156,-15.889029999999998,-73.61984,5.41846,-20.10786,False
9,Jorg,0.14535,-15.4331,-0.24804,12.47875,-4.24306,GMMs and Accordions,-4.48597,-27.31991,-73.56616,5.75394,-20.06303,True
196,Jorg,-40.94587,-15.36028,0.8086,-1.41646,-2.90135,GMMs and Accordions,2.12308,-9.33822,-75.7871,11.36712,-19.96836,False
931,Bob,1.90371,-15.46933,-0.21775,19.06209,5.26845,GMMs and Accordions,4.39692,3.93252,-77.14786,8.86909,-20.11013,True
81,Atsuto,-40.55023,-15.33259,0.7337100000000001,15.7896,1.2911,Bayesian Inference,-6.17551,-4.48375,-75.86146,6.07408,-19.93237,False
448,Shoogee,6.8423300000000005,-15.59269,-0.08348,-0.20841,-9.54885,Bayesian Inference,-13.78681,40.70228,-74.88485,4.75856,-20.27049,True
467,Bob,-17.741770000000006,-15.39742,0.20284,12.6212,8.259910000000001,Bayesian Inference,4.15886,8.54515,-76.97921,7.92951,-20.01664,False
616,Bob,-33.50668,-15.39099,0.65725,-2.5551,0.70113,GMMs and Accordions,-13.21296,24.21007,-78.39345,8.284289999999999,-20.00828,False
239,Bob,1.2483,-15.435629999999998,-0.27509,7.54323,4.70593,GMMs and Accordions,-0.3549,-6.09385,-77.76324,7.90654,-20.06631,True
499,Shoogee,1.55036,-15.58417,0.05456,13.04295,-1.2055,GMMs and Accordions,14.33393,-36.21566,-74.05367,6.89492,-20.25942,True
211,Jorg,-31.58646,-15.34983,0.50629,26.46493,7.33685,Bayesian Inference,-17.60995,4.52787,-77.00514,11.02008,-19.95478,False
713,Bob,-9.84017,-15.37895,-0.07436,-7.526639999999999,-4.4357,GMMs and Accordions,12.65734,-1.99632,-78.18715,7.47663,-19.99264,False
351,Atsuto,-11.83595,-15.47264,0.19861,-8.02913,-4.94693,GMMs and Accordions,-0.03411,-6.65988,-78.56092,7.5937100000000015,-20.11443,False
440,Atsuto,-37.53135,-15.40921,0.81855,-1.15712,5.89556,GMMs and Accordions,1.723,7.88205,-79.18875,8.26648,-20.03197,False
227,Atsuto,-28.83646,-15.45771,0.6704100000000001,33.35799,-4.81024,Bayesian Inference,2.34982,15.61695,-78.19951,7.275139999999999,-20.09502,False
851,Bob,24.96683,-15.51767,-0.79379,23.39828,8.047039999999999,GMMs and Accordions,-16.56382,25.11088,-77.70307,9.13782,-20.17297,True
332,Bob,-14.74286,-15.3907,0.0983,11.84846,2.41547,Bayesian Inference,-5.783930000000002,19.34919,-80.68218,9.13313,-20.00791,False
792,Bob,-3.64079,-15.41531,-0.17593,-6.70607,0.1216,GMMs and Accordions,6.0534,-31.30116,-78.55156,6.02639,-20.0399,False
507,Jorg,-30.22291,-15.39294,0.56401,5.77353,-1.47325,Bayesian Inference,26.05927,18.57961,-75.56545,8.63006,-20.01083,False
382,Bob,7.82255,-15.45845,-0.41866,10.40281,-5.549169999999998,GMMs and Accordions,-3.80685,14.36728,-78.89652,6.1521,-20.09599,True
423,Bob,7.977310000000001,-15.47966,-0.37493,9.25495,-0.48553,GMMs and Accordions,6.89355,-32.17181,-78.5385,5.8741400000000015,-20.12356,True
643,Bob,-26.17792,-15.478279999999998,0.63821,4.62241,-1.79636,Bayesian Inference,0.81409,13.81003,-79.48277,6.60648,-20.12177,False
973,Atsuto,-13.16394,-15.46797,0.22748,2.94984,-6.50307,Bayesian Inference,-13.41852,15.438579999999998,-74.05011999999998,8.54113,-20.10837,False
422,Atsuto,-17.2582,-15.37005,0.12607000000000002,22.79131,0.68592,Bayesian Inference,-14.18017,-14.67766,-76.2246,9.47588,-19.981070000000006,False
7,Atsuto,-1.00275,-15.4569,-0.15962,3.50596,2.0426,Bayesian Inference,1.7844799999999998,-16.20681,-76.73808000000002,7.7002,-20.09396,False
155,Jorg,-6.21625,-15.410620000000002,-0.11,14.14429,6.45159,Bayesian Inference,0.6414,-8.03005,-73.18721,6.845089999999999,-20.0338,False
538,Jorg,-26.19771,-15.36345,0.37701,0.17912999999999998,0.58308,Bayesian Inference,-16.24677,-3.47956,-76.62846,8.50666,-19.97249,False
521,Bob,-23.15538,-15.45064,0.48526,29.64535,9.21807,Bayesian Inference,-4.04154,10.98722,-77.36513000000002,8.699860000000001,-20.08584,False
522,Bob,-19.28957,-15.4157,0.29058,6.73422,-5.2926400000000005,Bayesian Inference,6.981439999999999,-12.39585,-78.37978000000003,7.66931,-20.04041,False
388,Jorg,-35.71059,-15.41681,0.7817,-3.35373,-3.71141,GMMs and Accordions,2.61317,11.08788,-75.8114,6.40932,-20.04185,False
774,Jorg,-11.99375,-15.4147,0.07121,6.16831,-0.64372,Bayesian Inference,-27.33124,-88.57943,-77.75973,10.86588,-20.03911,False
753,Bob,-30.40847,-15.40604,0.5994,17.2854,5.90204,Bayesian Inference,20.13734,-46.34255,-79.16421,9.42044,-20.02786,False
327,Jorg,1.51693,-15.42199,-0.31418,3.0846400000000003,-6.0380699999999985,GMMs and Accordions,15.3854,-31.1525,-77.5983,8.53773,-20.04858,True
824,Bob,9.2506,-15.44824,-0.48443,11.55302,-0.23613,GMMs and Accordions,22.21035,-51.16699000000001,-78.42430999999998,7.210560000000001,-20.08271,True
929,Jorg,-27.823220000000006,-15.39318,0.49314,5.85312,2.19628,Bayesian Inference,2.68125,17.71048,-75.9938,8.54027,-20.01113,False
543,Atsuto,7.51315,-15.539279999999998,-0.2252,3.51806,2.48566,GMMs and Accordions,1.329,-15.895029999999998,-74.77659,8.07646,-20.20106,True
527,Shoogee,1.86495,-15.59745,0.07549,18.72124,-4.91597,GMMs and Accordions,16.17717,-26.82454,-74.02738000000002,6.53643,-20.27669,True
578,Bob,-18.42297,-15.4863,0.42574,-5.49555,-1.6624599999999998,GMMs and Accordions,-7.52774,5.0832,-77.19986,9.38208,-20.13219,False
703,Jorg,-5.45643,-15.45704,-0.02677,7.32068,0.7911699999999999,Bayesian Inference,0.7991699999999999,-16.0529,-76.44978,7.475339999999999,-20.09415,False
439,Bob,-4.43541,-15.50051,0.04194,23.57989,-3.91885,Bayesian Inference,11.00191,-28.314740000000004,-77.98096,9.8139,-20.15066,False
968,Bob,-4.02661,-15.45651,-0.07052,13.73961,3.44385,Bayesian Inference,7.38212,-14.81717,-79.32002,8.58108,-20.09347,False
228,Atsuto,-41.02184000000001,-15.342720000000002,0.77083,26.66233,3.14185,Bayesian Inference,-20.74681,19.20447,-74.43222,9.05598,-19.94554,False
344,Atsuto,-25.18786,-15.38065,0.38618,12.74095,-3.58952,Bayesian Inference,-2.85906,-11.41341,-79.08543,6.76815,-19.99485,False
887,Jorg,-12.31676,-15.39415,0.03397,12.58413,3.72722,Bayesian Inference,12.56568,-3.86231,-78.13172,5.71217,-20.01239,False
212,Bob,5.36554,-15.44767,-0.37013,18.33362,2.53809,GMMs and Accordions,4.9059599999999985,-8.570739999999999,-78.41727,7.82005,-20.08198,True
79,Jorg,-37.39773,-15.40809,0.81202,14.10009,6.35082,Bayesian Inference,-3.70292,5.86867,-76.09302,9.79396,-20.03051,False
148,Atsuto,-12.65325,-15.39749,0.0516,6.25842,-3.77514,Bayesian Inference,-3.2034700000000003,-5.3960300000000005,-74.7921,7.16039,-20.01674,False
302,Bob,6.7321,-15.46327,-0.37525,18.74666,-1.46649,GMMs and Accordions,5.33177,-20.68812,-78.52699,5.77122,-20.10225,True
328,Atsuto,-31.92683,-15.38036,0.58603,7.03645,-2.90089,Bayesian Inference,-0.82862,-3.17873,-79.39198,6.48038,-19.99447,False
319,Bob,-20.48093,-15.47526,0.4618,17.74361,-3.4666300000000003,Bayesian Inference,4.96277,-5.35646,-76.49051,6.90423,-20.11784,False
497,Atsuto,-17.70512,-15.38137,0.16516,2.9734,5.33098,Bayesian Inference,0.5766,4.79133,-72.44625,6.943810000000001,-19.99578,False
660,Bob,-40.20312,-15.33344,0.72532,3.72914,-0.81898,Bayesian Inference,2.16729,2.33238,-76.16696,7.422460000000001,-19.93348,False
584,Jorg,-20.93688,-15.42144,0.35269,32.80193,3.49521,Bayesian Inference,2.9634400000000003,-34.29638,-76.79944,8.480080000000001,-20.04788,False
741,Bob,-17.67541,-15.4485,0.31732,19.11482,7.15502,Bayesian Inference,4.1828699999999985,-6.5358800000000015,-80.05465,8.48948,-20.08305,False
133,Shoogee,9.98541,-15.61355,-0.12944,17.30239,-3.15349,GMMs and Accordions,-13.90426,-25.0354,-76.78883,7.54515,-20.29761,True
547,Atsuto,-26.196620000000006,-15.40444,0.47042,15.44591,-7.0702300000000005,Bayesian Inference,4.2474,17.63358,-76.56945,7.224589999999999,-20.02577,False
311,Shoogee,-0.6382399999999999,-15.5641,0.07393,14.19436,8.06048,Bayesian Inference,-6.29157,11.18965,-77.09998,9.63404,-20.23333,False
603,Shoogee,-3.31485,-15.48179,-0.03407,11.06392,5.0522300000000016,Bayesian Inference,24.74343,-9.10405,-75.72418,6.2789199999999985,-20.12633,False
432,Bob,14.29468,-15.38567,-0.77717,5.06747,3.90589,GMMs and Accordions,-0.8909999999999999,0.3585,-77.84859,8.34084,-20.00137,True
0,Shoogee,1.6224299999999998,-15.51242,-0.11115,16.86347,-3.55037,GMMs and Accordions,0.21564,51.35588,-74.79739000000002,4.41501,-20.16615,True
316,Jorg,-8.86443,-15.371529999999998,-0.12032,12.96865,5.20803,Bayesian Inference,13.87154,11.39643,-76.19168,8.91542,-19.98299,False
903,Bob,-11.08743,-15.38449,-0.02464,14.41474,-5.47117,Bayesian Inference,3.2851,-3.05811,-77.2243,7.43833,-19.99983,False
544,Bob,20.43607,-15.51535,-0.66427,1.62539,4.82126,GMMs and Accordions,-4.51285,15.75434,-78.82594,7.54979,-20.16995,True
465,Atsuto,-28.528140000000004,-15.43544,0.61045,6.0624699999999985,7.208710000000001,Bayesian Inference,-4.49025,-15.28706,-73.36343000000002,9.40888,-20.06607,False
529,Jorg,-24.45359,-15.40775,0.4261,17.011979999999998,-1.21492,Bayesian Inference,8.429089999999999,2.2949900000000003,-71.5589,3.4694,-20.03008,False
468,Jorg,-22.31081,-15.39716,0.33821,2.57695,-6.46403,Bayesian Inference,-11.15729,31.22868,-77.20069000000002,10.95674,-20.01631,False
734,Bob,13.392120000000002,-15.44015,-0.62611,1.88423,0.29539,GMMs and Accordions,6.2122199999999985,-12.77443,-80.66828000000002,8.79042,-20.0722,True
172,Bob,22.24365,-15.51298,-0.72344,-2.21332,-0.8290799999999999,Bayesian Inference,-1.78286,17.51686,-78.5295,8.54922,-20.16688,True
125,Bob,-14.3492,-15.42315,0.16057000000000002,4.95121,-1.26389,Bayesian Inference,7.88598,-1.41828,-77.68434,7.39849,-20.0501,False
749,Bob,-5.76354,-15.45096,-0.03149,10.96095,-0.7599199999999999,Bayesian Inference,2.9501,2.86508,-77.50284,8.83869,-20.08625,False
411,Bob,-13.92012,-15.376079999999998,0.04048,6.8402,6.12385,Bayesian Inference,7.58518,-33.50031,-78.44,9.37088,-19.9889,False
898,Jorg,-13.65238,-15.36596,0.00945,10.04245,-0.73717,Bayesian Inference,-14.14003,-54.13475,-76.37979,8.15108,-19.97575,False
90,Atsuto,-32.34026,-15.33956,0.50531,15.20081,1.7073599999999998,Bayesian Inference,0.53333,-12.86708,-78.76298,7.695010000000001,-19.94143,False
934,Atsuto,-0.04839,-15.5353,-0.00927,-0.5734100000000001,-6.35389,GMMs and Accordions,-3.5671800000000005,25.90772,-78.51965,8.15367,-20.19589,False
181,Bob,16.20451,-15.38967,-0.8248700000000001,11.11501,-0.8507,GMMs and Accordions,0.33851,-3.27083,-77.56381999999998,7.92103,-20.00657,True
274,Bob,-25.82805,-15.36755,0.37535,4.40222,0.49627,Bayesian Inference,-1.81752,6.965260000000002,-77.68659,7.827089999999999,-19.97781,False
890,Atsuto,-18.28033,-15.47446,0.39449,-6.25847,-2.11088,GMMs and Accordions,-5.61367,30.00112,-79.58818000000002,9.33581,-20.11679,False
69,Atsuto,-8.49179,-15.51798,0.20246,2.18582,4.44137,Bayesian Inference,-0.37094,10.52908,-74.04234,9.42405,-20.17337,False
291,Bob,-7.1006300000000016,-15.45706,0.0222,-8.42356,-5.0251,GMMs and Accordions,5.86204,-16.17885,-77.86246,6.92048,-20.09418,False
131,Bob,7.53223,-15.50212,-0.31047,15.36676,-3.4002,GMMs and Accordions,3.3074800000000004,1.98366,-78.92899,7.26037,-20.15276,True
300,Bob,-2.01641,-15.39905,-0.26134,1.36261,-3.50801,Bayesian Inference,7.04778,-20.44792,-79.33876,8.77014,-20.01876,False
935,Atsuto,-2.53265,-15.517179999999998,0.02333,-0.02397,-7.52408,GMMs and Accordions,-1.7178099999999998,-23.56164,-79.39095999999998,8.39565,-20.17233,False
326,Jorg,-32.0938,-15.43159,0.70777,15.55986,-0.8664799999999999,Bayesian Inference,-0.3341,7.4141,-75.97629,9.82287,-20.06106,False
144,Atsuto,-10.20379,-15.3935,-0.03038,22.80095,-1.14838,Bayesian Inference,2.48907,18.8672,-78.51342,6.74678,-20.01155,False
694,Bob,-26.23667,-15.352379999999998,0.35293,31.60105,3.70671,Bayesian Inference,2.9048700000000003,-12.61579,-79.7277,7.98269,-19.95809,False
797,Bob,15.79829,-15.42614,-0.72965,-3.28567,-4.54723,Bayesian Inference,4.09001,-16.21032,-79.12674,7.6658300000000015,-20.05398,True
135,Atsuto,-18.30908,-15.44673,0.33215,18.34799,9.13424,Bayesian Inference,3.67653,12.33917,-73.36075,9.07618,-20.08075,False
398,Atsuto,2.32459,-15.48799,-0.18773,17.53633,-1.89569,GMMs and Accordions,16.56338,-2.26416,-74.10345,7.3128600000000015,-20.13439,True
