,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
168,Atsuto,-33.49968,-15.341529999999999,0.5443,5.68773,-2.81412,Bayesian Inference,8.33774,2.52101,-78.62789000000001,7.544919999999999,-19.94399,False
169,Bob,-35.06361,-15.43595,0.80609,14.81971,4.35375,Bayesian Inference,21.67328,-25.95736,-78.45156999999999,7.290080000000001,-20.06674,False
170,Jorg,-33.48337,-15.372010000000001,0.61331,22.13285,-2.48374,Bayesian Inference,-20.3318,-4.61465,-77.29727,7.4316699999999996,-19.983620000000002,False
171,Jorg,-15.88905,-15.42968,0.22127,0.73246,-5.7633,Bayesian Inference,6.08325,-34.83768,-76.41233000000001,5.519369999999999,-20.05858,False
172,Bob,22.24365,-15.512979999999999,-0.72344,-2.21332,-0.8290799999999999,Bayesian Inference,-1.78286,17.51686,-78.5295,8.54922,-20.16688,True
174,Atsuto,-41.7442,-15.340860000000001,0.78809,4.4050400000000005,2.28865,Bayesian Inference,-1.2965,-12.23302,-78.98724,8.71976,-19.94312,False
175,Bob,6.6827,-15.44834,-0.4078,10.53202,-4.24129,GMMs and Accordions,-9.96379,26.39302,-77.61112,6.89565,-20.08284,True
176,Bob,16.38275,-15.421679999999999,-0.7571899999999999,10.73365,2.09972,GMMs and Accordions,12.49408,-35.32392,-80.22424000000001,10.95035,-20.048189999999998,True
177,Jorg,-28.79148,-15.39586,0.5280699999999999,0.14525,6.998889999999999,Bayesian Inference,6.836939999999999,-28.31427,-73.40298,5.24516,-20.01462,False
178,Bob,-2.11174,-15.489020000000002,-0.0534,4.88413,-5.60498,Bayesian Inference,6.99288,-11.74967,-76.94868000000001,8.56855,-20.135720000000003,False
179,Atsuto,-3.9916199999999997,-15.482920000000002,-0.011359999999999999,1.98053,-1.26664,Bayesian Inference,-2.57742,10.762839999999999,-73.82706,6.764460000000001,-20.12779,False
180,Bob,-5.0195099999999995,-15.454089999999999,-0.04651,-0.02914,2.40673,GMMs and Accordions,-5.51676,11.26628,-78.36,8.75658,-20.090310000000002,False
181,Atsuto,-22.52489,-15.487870000000001,0.55137,7.9374899999999995,0.27683,Bayesian Inference,13.76155,9.61551,-70.34429,7.2354,-20.13423,False
182,Bob,16.20451,-15.38967,-0.8248700000000001,11.11501,-0.8507,GMMs and Accordions,0.33851,-3.27083,-77.56381999999999,7.92103,-20.00657,True
183,Atsuto,-7.6291199999999995,-15.40577,-0.079,2.03782,4.1426,Bayesian Inference,5.71868,-9.24616,-75.51791999999999,7.19342,-20.02751,False
184,Jorg,-30.460859999999997,-15.391020000000001,0.5667,3.38216,-3.5188900000000003,Bayesian Inference,17.69301,13.339920000000001,-77.63332,7.389889999999999,-20.00832,False
185,Atsuto,-7.285019999999999,-15.36166,-0.18982000000000002,17.47329,2.2720599999999997,Bayesian Inference,-14.35868,6.77398,-75.75469,6.07642,-19.97015,False
186,Jorg,-9.9944,-15.39161,-0.04093,6.71519,-9.68871,Bayesian Inference,8.47771,46.25132,-76.57858,9.08133,-20.00909,False
187,Atsuto,-9.183860000000001,-15.364410000000001,-0.12705,5.48225,7.4596,Bayesian Inference,0.7832600000000001,15.439639999999999,-72.95103,9.28215,-19.97373,False
188,Jorg,-26.42578,-15.41891,0.5102300000000001,18.53025,-7.082139999999999,Bayesian Inference,3.82829,-4.90514,-78.25153,8.77252,-20.04458,False
189,Shoogee,-2.5512099999999998,-15.546420000000001,0.09055,38.459990000000005,3.29069,Bayesian Inference,19.04235,-41.68853,-75.6625,6.671930000000001,-20.21035,False
190,Atsuto,-29.64307,-15.42034,0.60921,12.48937,1.6245100000000001,Bayesian Inference,8.23728,7.7892399999999995,-71.66521,8.300980000000001,-20.04644,False
191,Atsuto,-23.24379,-15.430620000000001,0.44225,7.69637,0.79378,Bayesian Inference,-8.46112,24.93571,-79.1306,10.11099,-20.05981,False
192,Jorg,-12.62498,-15.439079999999999,0.14558,18.75839,-0.25821,Bayesian Inference,15.73196,-6.11787,-71.89618,5.46471,-20.07081,False
193,Jorg,-16.042720000000003,-15.38628,0.12689,5.7409300000000005,-3.67838,Bayesian Inference,-4.4897599999999995,15.452670000000001,-75.66505,6.40538,-20.00216,False
194,Bob,13.42329,-15.43648,-0.63541,7.57495,-6.33826,GMMs and Accordions,9.26145,-2.0564299999999998,-79.98283,8.44107,-20.067420000000002,True
195,Bob,-10.78004,-15.4353,0.08206000000000001,8.33813,0.31488,Bayesian Inference,-15.09601,32.35971,-76.10291,7.09935,-20.06589,False
196,Jorg,-32.8674,-15.412070000000002,0.6863,-0.09615,3.7981,GMMs and Accordions,-3.1510700000000003,10.56908,-76.54356999999999,10.8024,-20.03569,False
197,Jorg,-40.94587,-15.36028,0.8086,-1.41646,-2.90135,GMMs and Accordions,2.12308,-9.33822,-75.7871,11.36712,-19.96836,False
198,Shoogee,0.5058600000000001,-15.5458,-0.00183,31.33895,-1.1475600000000001,GMMs and Accordions,-3.42706,1.15601,-74.75335,6.13138,-20.20954,True
199,Jorg,-9.64348,-15.42561,0.02615,25.41575,-6.04927,Bayesian Inference,20.44719,11.49944,-75.96779000000001,6.64151,-20.05329,False
200,Bob,11.63102,-15.45522,-0.5393600000000001,21.13175,4.34206,GMMs and Accordions,3.9530199999999995,-5.4212,-77.65041,7.79413,-20.09178,True
201,Atsuto,-1.06939,-15.49894,-0.06179,18.031129999999997,-2.3858200000000003,Bayesian Inference,2.3786,28.715790000000002,-73.30859,9.61364,-20.14862,False
202,Atsuto,-28.323,-15.510470000000002,0.77541,-4.51484,-8.80412,GMMs and Accordions,-3.10906,-18.73845,-75.61029,5.51979,-20.163610000000002,False
203,Jorg,-0.43238000000000004,-15.387070000000001,-0.33579000000000003,32.16823,-2.31069,Bayesian Inference,-17.77788,-10.17417,-76.72821,8.92361,-20.00319,False
204,Bob,-27.95733,-15.350270000000002,0.39931,11.192039999999999,7.98377,Bayesian Inference,-17.495720000000002,35.805640000000004,-79.61099,7.5663100000000005,-19.95535,False
205,Jorg,-35.43079,-15.3729,0.67327,15.845670000000002,-2.1262,Bayesian Inference,7.38575,-3.8352199999999996,-78.0442,7.50815,-19.98477,False
206,Bob,-7.58732,-15.446279999999998,0.01211,-0.09317,-3.75618,GMMs and Accordions,-7.7256,15.91296,-79.85585,8.20641,-20.080170000000003,False
207,Atsuto,-16.00369,-15.48855,0.35889,1.22567,3.4306699999999997,Bayesian Inference,-7.76415,20.0111,-77.32712,8.1616,-20.13512,False
208,Bob,-31.88415,-15.40054,0.63076,-0.66472,0.36996999999999997,GMMs and Accordions,-8.23596,12.570839999999999,-79.82956,7.1005899999999995,-20.0207,False
209,Atsuto,-10.47868,-15.522329999999998,0.2715,17.4019,3.27549,Bayesian Inference,0.0031899999999999997,6.649660000000001,-72.97865,8.42275,-20.179029999999997,False
210,Shoogee,-7.040889999999999,-15.490079999999999,0.0957,12.50913,1.4243299999999999,Bayesian Inference,8.67009,18.580029999999997,-74.25538,6.027419999999999,-20.13711,False
211,Atsuto,-38.65473,-15.399510000000001,0.82985,21.30542,-6.23488,Bayesian Inference,5.19937,-16.49987,-78.096,9.1629,-20.01936,False
212,Jorg,-31.58646,-15.349829999999999,0.50629,26.46493,7.33685,Bayesian Inference,-17.60995,4.52787,-77.00514,11.02008,-19.95478,False
213,Bob,5.36554,-15.44767,-0.37013,18.33362,2.53809,GMMs and Accordions,4.905959999999999,-8.570739999999999,-78.41727,7.82005,-20.081979999999998,True
214,Atsuto,-30.471790000000002,-15.39354,0.57277,10.67211,-8.36881,Bayesian Inference,-7.2909,22.605829999999997,-74.95936999999999,7.958239999999999,-20.0116,False
215,Atsuto,-30.58895,-15.46415,0.73724,6.15752,3.6126,Bayesian Inference,10.83181,-1.74338,-79.25878,9.6443,-20.1034,False
216,Bob,-11.07656,-15.47759,0.18729,25.33407,-0.92235,Bayesian Inference,9.959660000000001,-15.6093,-80.47994,7.713,-20.12086,False
217,Bob,-35.50606,-15.347029999999998,0.61655,0.01139,0.46717,Bayesian Inference,-5.3895599999999995,23.11189,-76.09259,8.59946,-19.95114,False
218,Jorg,-30.06547,-15.3651,0.49586,-7.8524199999999995,2.04562,GMMs and Accordions,6.30354,16.39368,-71.34907,5.67566,-19.97464,False
219,Atsuto,-1.42755,-15.492289999999999,-0.0663,9.48575,7.24838,Bayesian Inference,7.506289999999999,-5.18808,-77.85053,7.085939999999999,-20.13997,False
220,Atsuto,-32.14235,-15.474820000000001,0.80779,23.561429999999998,-2.7818400000000003,Bayesian Inference,0.37973,-24.94237,-74.48501,7.972060000000001,-20.11727,False
221,Shoogee,-4.20405,-15.495170000000002,0.02289,18.6464,-6.590330000000001,Bayesian Inference,-12.96987,35.99899,-74.65289,4.10334,-20.143720000000002,False
222,Atsuto,-19.46226,-15.4562,0.38805,8.906189999999999,6.418830000000001,Bayesian Inference,4.12573,5.2206,-72.53523,7.40278,-20.09306,False
223,Atsuto,-32.9045,-15.472370000000002,0.82488,6.17984,-4.68939,Bayesian Inference,-5.10878,-16.10568,-79.3615,9.832180000000001,-20.11409,False
224,Bob,-1.2233100000000001,-15.476289999999999,-0.10884,4.16137,10.11302,Bayesian Inference,17.94376,-27.39984,-74.27659,6.552230000000001,-20.11918,False
225,Atsuto,-38.778859999999995,-15.390120000000001,0.81216,27.38415,6.812939999999999,Bayesian Inference,-6.5546,-32.01874,-75.01602,10.2098,-20.00716,False
226,Jorg,-37.616620000000005,-15.41456,0.83329,-0.40337,-0.030680000000000002,GMMs and Accordions,-33.185590000000005,-50.11701,-74.30286,7.863910000000001,-20.03893,False
227,Atsuto,-14.269570000000002,-15.432720000000002,0.18,-6.760610000000001,-0.22949,GMMs and Accordions,-6.60498,-5.6460300000000005,-76.41561,8.01045,-20.06253,False
228,Atsuto,-28.83646,-15.45771,0.6704100000000001,33.35799,-4.81024,Bayesian Inference,2.3498200000000002,15.61695,-78.19951,7.2751399999999995,-20.09502,False
229,Atsuto,-41.021840000000005,-15.342720000000002,0.77083,26.662329999999997,3.14185,Bayesian Inference,-20.74681,19.20447,-74.43222,9.05598,-19.94554,False
230,Atsuto,-40.437540000000006,-15.39117,0.8639,20.24634,5.72369,Bayesian Inference,7.73319,6.95078,-78.82083,7.878419999999999,-20.00852,False
231,Shoogee,-3.3189900000000003,-15.492560000000001,-0.00941,11.77972,-3.9369099999999997,Bayesian Inference,-0.34402,-39.433170000000004,-74.5458,4.58095,-20.140320000000003,False
232,Bob,14.869279999999998,-15.486770000000002,-0.56377,-5.49736,7.59615,Bayesian Inference,-4.08772,14.152820000000002,-74.10606,7.68478,-20.13281,True
233,Bob,-25.495739999999998,-15.4668,0.5917399999999999,-7.01111,-2.14131,GMMs and Accordions,-9.23611,3.12236,-80.50774,8.9545,-20.10685,False
234,Bob,-42.64552,-15.366,0.8722,21.48089,-3.25427,Bayesian Inference,-12.147260000000001,22.01492,-77.19922,6.32108,-19.97579,False
235,Jorg,-27.52263,-15.388110000000001,0.47265,-0.12212,-4.76326,GMMs and Accordions,-0.13623,-14.540479999999999,-75.67211999999999,8.04883,-20.00454,False
236,Jorg,-20.071379999999998,-15.364379999999999,0.19683,-1.2787899999999999,-9.23665,GMMs and Accordions,7.03135,14.079279999999999,-76.34834000000001,7.75006,-19.973689999999998,False
237,Bob,18.817529999999998,-15.47794,-0.70138,9.64352,8.35486,GMMs and Accordions,10.16911,-22.25976,-77.43124,10.19613,-20.12133,True
238,Shoogee,-3.3942900000000003,-15.472439999999999,-0.053029999999999994,3.23555,-2.94521,Bayesian Inference,-4.6979,-13.24455,-75.84982,6.95792,-20.11417,False
239,Bob,-40.296890000000005,-15.331729999999999,0.7242,13.205720000000001,6.45788,Bayesian Inference,20.25871,-60.55551,-77.04154,7.0567,-19.93125,False
240,Bob,1.2483,-15.435629999999998,-0.27509,7.54323,4.70593,GMMs and Accordions,-0.3549,-6.09385,-77.76324,7.90654,-20.06631,True
241,Bob,-11.55412,-15.377329999999999,-0.02706,9.370330000000001,-1.17193,Bayesian Inference,-8.92424,17.523220000000002,-76.59151999999999,6.22347,-19.99053,False
242,Jorg,-10.668389999999999,-15.36312,-0.08582000000000001,22.49195,-3.6228,Bayesian Inference,-8.70203,-39.114059999999995,-73.9326,6.87737,-19.97205,False
243,Atsuto,-38.46374,-15.365379999999998,0.74637,-1.27599,0.831,GMMs and Accordions,-7.10827,1.02957,-70.78392,9.20983,-19.97499,False
244,Bob,18.075779999999998,-15.469339999999999,-0.69893,7.75245,13.430979999999998,GMMs and Accordions,22.01835,-36.4651,-77.10321,7.57149,-20.110139999999998,True
245,Jorg,-18.57399,-15.41669,0.27154,12.14179,1.1376700000000002,Bayesian Inference,-29.11573,20.855420000000002,-76.2652,10.75408,-20.0417,False
246,Atsuto,-32.34278,-15.47816,0.82137,8.93142,-2.46107,Bayesian Inference,-0.3571,6.21743,-79.47081999999999,8.12072,-20.12161,False
247,Bob,-15.47604,-15.45938,0.27669,8.216380000000001,-3.98391,Bayesian Inference,10.332289999999999,-15.02447,-77.32133,7.415760000000001,-20.0972,False
248,Jorg,-11.68184,-15.4427,0.12575999999999998,2.42508,-2.61584,Bayesian Inference,-2.46532,12.07235,-75.34003,7.647760000000001,-20.07551,False
249,Shoogee,-3.8885199999999998,-15.48065,-0.0196,6.84853,6.59077,Bayesian Inference,15.47652,39.08605,-73.45098,5.74938,-20.12485,False
250,Bob,1.7165700000000002,-15.39896,-0.37261,13.881929999999999,-2.12775,GMMs and Accordions,13.486620000000002,-30.11494,-78.40051,7.52115,-20.01865,True
251,Bob,-32.94513,-15.37928,0.61385,22.300320000000003,0.6304,Bayesian Inference,-3.9884,5.1035699999999995,-79.83355999999999,8.02223,-19.99306,False
252,Bob,-0.9710200000000001,-15.400129999999999,-0.28997,-9.55976,-1.45545,GMMs and Accordions,1.59161,-5.13715,-77.01226,9.62991,-20.02017,False
253,Jorg,-8.21175,-15.40789,-0.056839999999999995,21.50204,-2.62837,Bayesian Inference,-18.08505,-72.04793000000001,-76.04959000000001,9.95133,-20.030260000000002,False
254,Bob,2.63111,-15.43251,-0.32334,8.40085,7.569539999999999,GMMs and Accordions,1.04049,13.05355,-77.46133,7.6332,-20.062260000000002,True
255,Jorg,-15.00435,-15.37781,0.07669,11.741060000000001,13.71333,Bayesian Inference,15.508870000000002,80.92004,-77.30154,9.20996,-19.99115,False
256,Jorg,-9.82137,-15.411620000000001,-0.00044,26.87074,5.74974,Bayesian Inference,4.76457,-4.6548099999999994,-78.43101999999999,10.16168,-20.03511,False
257,Bob,-30.900270000000003,-15.40898,0.62071,20.707539999999998,-5.277769999999999,Bayesian Inference,10.17624,-27.970570000000002,-78.53623,8.68033,-20.031670000000002,False
266,Bob,-9.23755,-15.46885,0.11266,15.80744,10.370389999999999,Bayesian Inference,10.0815,-18.92108,-80.47003000000001,8.34867,-20.10951,False
267,Jorg,-13.2656,-15.379470000000001,0.028730000000000002,10.71273,-8.63237,Bayesian Inference,-4.787,17.80684,-77.55100999999999,10.225710000000001,-19.99331,False
268,Shoogee,-8.408439999999999,-15.48075,0.1151,-0.49543000000000004,-9.87246,GMMs and Accordions,-0.41058,5.664969999999999,-74.24032,5.64409,-20.12497,False
269,Atsuto,-7.14617,-15.38296,-0.14539000000000002,22.44276,-0.67757,Bayesian Inference,-8.23601,11.173010000000001,-73.23962,6.6928,-19.99784,False
270,Bob,13.47745,-15.43286,-0.6452600000000001,7.9889600000000005,-0.22688000000000003,GMMs and Accordions,11.869110000000001,-38.90927,-78.01613,10.00745,-20.062720000000002,True
271,Atsuto,-29.800459999999998,-15.380379999999999,0.52279,-5.45911,0.39269,GMMs and Accordions,5.01285,10.55375,-78.21826999999999,8.41893,-19.99449,False
272,Atsuto,-32.37695,-15.42649,0.70458,19.842670000000002,-14.42508,Bayesian Inference,-8.49197,19.12454,-77.24540999999999,6.152819999999999,-20.05443,False
273,Bob,4.2605699999999995,-15.425479999999999,-0.38784,20.61701,5.2826,GMMs and Accordions,-19.0079,37.08749,-78.56683000000001,9.06842,-20.05313,True
274,Jorg,-2.32262,-15.38219,-0.29066,15.27694,-3.7980300000000002,Bayesian Inference,-12.71694,-18.1742,-72.73557,6.14171,-19.99685,False
275,Shoogee,-1.62269,-15.524729999999998,0.01348,-3.35395,-3.7195199999999997,GMMs and Accordions,-7.20069,33.283409999999996,-74.59675,5.69712,-20.18215,False
276,Shoogee,-3.6493900000000004,-15.49051,-0.00424,3.55991,0.57986,Bayesian Inference,4.58168,9.31907,-73.83924,5.275980000000001,-20.13766,False
277,Atsuto,-6.06848,-15.370270000000001,-0.20638,18.56534,0.27553,Bayesian Inference,-3.5744599999999997,15.72393,-77.87955,8.69581,-19.98135,False
278,Atsuto,-26.4054,-15.48988,0.6714100000000001,-19.41048,-6.09314,GMMs and Accordions,-2.75413,-19.78067,-78.48699,6.79258,-20.13684,False
279,Bob,-40.168409999999994,-15.392879999999998,0.8597799999999999,3.25046,-0.1337,Bayesian Inference,1.16921,-13.06448,-78.50316,7.756010000000001,-20.01074,False
280,Bob,-9.71699,-15.43873,0.05826,10.63665,2.2088900000000002,Bayesian Inference,3.9829800000000004,-16.86427,-75.80114,8.23255,-20.07036,False
281,Jorg,-4.47578,-15.39775,-0.19111,21.47498,-9.95745,Bayesian Inference,-11.80988,19.03196,-78.11135999999999,8.33836,-20.01708,False
282,Atsuto,1.24471,-15.477179999999999,-0.18025,-7.362480000000001,-0.48427,Bayesian Inference,4.39425,-5.99408,-75.52826,6.09735,-20.12033,True
283,Bob,-25.82805,-15.36755,0.37535,4.40222,0.49627,Bayesian Inference,-1.81752,6.965260000000001,-77.68659,7.827089999999999,-19.97781,False
284,Atsuto,-9.78783,-15.360029999999998,-0.11905,19.45563,-1.39846,Bayesian Inference,-0.37134,15.01022,-79.11650999999999,7.00695,-19.96804,False
285,Bob,17.649060000000002,-15.476,-0.67104,33.93652,7.09807,GMMs and Accordions,2.6646400000000003,-7.61924,-76.04218,7.70887,-20.1188,True
286,Shoogee,1.97202,-15.5838,0.04118,23.41964,7.728269999999999,GMMs and Accordions,-0.41608999999999996,-2.55185,-73.98371,6.41504,-20.25894,True
287,Bob,-22.1826,-15.455329999999998,0.467,14.465520000000001,4.179119999999999,Bayesian Inference,19.54252,-40.75652,-79.05659,8.0927,-20.091929999999998,False
288,Bob,-22.13166,-15.45752,0.47047,-2.3214200000000003,-2.22051,GMMs and Accordions,-17.096970000000002,28.349429999999998,-78.34472,8.704460000000001,-20.09477,False
289,Jorg,-41.733990000000006,-15.33381,0.77171,3.8334599999999996,-3.77803,Bayesian Inference,13.430810000000001,-2.20315,-73.83551,7.47134,-19.93396,False
290,Bob,1.21504,-15.38074,-0.39923000000000003,-3.0238400000000003,-6.596610000000001,Bayesian Inference,2.76254,-4.63911,-77.8585,6.184159999999999,-19.99496,True
291,Bob,-33.863859999999995,-15.36382,0.60595,5.60165,1.75718,Bayesian Inference,-18.14765,33.68799,-78.9676,7.063389999999999,-19.97296,False
292,Atsuto,-27.590770000000003,-15.42433,0.55724,16.79336,2.47798,Bayesian Inference,-11.060839999999999,-10.55595,-79.09808000000001,9.35181,-20.05162,False
293,Bob,-5.21764,-15.365429999999998,-0.24274,12.63674,-0.23698000000000002,Bayesian Inference,1.0869,-4.95834,-77.86547,5.98829,-19.97506,False
294,Jorg,-3.80499,-15.45311,-0.08488,-5.66383,-5.3322199999999995,GMMs and Accordions,-14.888,-76.5827,-76.58348000000001,9.951369999999999,-20.08904,False
295,Shoogee,-0.24544000000000002,-15.58335,0.10612,19.3206,-0.2148,Bayesian Inference,-9.43447,-17.77604,-75.76791999999999,4.84659,-20.25835,False
296,Bob,-8.68467,-15.41259,-0.032060000000000005,-5.4633199999999995,3.80094,GMMs and Accordions,12.481069999999999,-12.46733,-81.44408,9.16351,-20.03637,False
297,Bob,-26.980320000000003,-15.36231,0.39769,11.349219999999999,-17.94749,Bayesian Inference,4.9484,-33.14611,-79.36205,8.6246,-19.971,False
298,Bob,-28.28061,-15.4487,0.6333300000000001,16.45378,0.47191000000000005,Bayesian Inference,5.05117,-24.21572,-77.55468,6.862369999999999,-20.08331,False
299,Bob,9.30132,-15.46633,-0.4447,14.250520000000002,-12.832230000000001,GMMs and Accordions,-15.18578,32.73308,-78.84305,6.58752,-20.10623,True
300,Bob,-7.100630000000001,-15.45706,0.0222,-8.42356,-5.0251,GMMs and Accordions,5.86204,-16.17885,-77.86246,6.92048,-20.094179999999998,False
301,Atsuto,-16.1483,-15.44643,0.26716999999999996,22.80047,-3.94518,Bayesian Inference,-2.74601,23.48551,-78.54836,9.04841,-20.08036,False
302,Bob,15.91947,-15.4343,-0.71465,7.18411,7.706589999999999,GMMs and Accordions,-8.12538,9.13074,-76.49717,6.8956,-20.06459,True
303,Jorg,-8.0285,-15.410520000000002,-0.0563,-1.25424,-2.8177,GMMs and Accordions,-7.89439,30.230629999999998,-75.38578000000001,7.363389999999999,-20.03367,False
304,Bob,-32.41363,-15.423760000000001,0.69944,8.58051,2.76417,Bayesian Inference,-16.19055,19.48602,-77.70369000000001,7.38415,-20.05088,False
305,Bob,-8.065010000000001,-15.3717,-0.14373,27.14991,-2.88361,Bayesian Inference,-0.13333,3.72548,-78.32991,9.277510000000001,-19.9832,False
306,Jorg,-29.46208,-15.417729999999999,0.59788,13.404370000000002,-5.96206,Bayesian Inference,-0.21091999999999997,30.422990000000002,-77.48429,10.20004,-20.04305,False
307,Atsuto,-7.986269999999999,-15.41255,-0.05293,13.56683,-6.688839999999999,Bayesian Inference,-0.35985,-7.4068,-78.98746,7.30577,-20.03632,False
308,Atsuto,-2.69632,-15.434870000000002,-0.15945,29.563259999999996,5.132280000000001,Bayesian Inference,-7.754589999999999,3.75165,-77.67881,7.6647300000000005,-20.06533,False
309,Bob,-2.01641,-15.39905,-0.26134,1.36261,-3.50801,Bayesian Inference,7.04778,-20.44792,-79.33876,8.77014,-20.01876,False
310,Jorg,-33.45683,-15.421520000000001,0.72539,17.872429999999998,2.9958,Bayesian Inference,-14.4282,-46.13729,-75.81414000000001,7.955539999999999,-20.04798,False
311,Bob,6.7321,-15.463270000000001,-0.37525,18.746660000000002,-1.46649,GMMs and Accordions,5.33177,-20.68812,-78.52699,5.77122,-20.10225,True
312,Atsuto,-37.5128,-15.380139999999999,0.75173,31.856790000000004,-9.56868,Bayesian Inference,6.1422,4.27374,-75.75461,7.27803,-19.99418,False
313,Atsuto,-12.3116,-15.43082,0.11740999999999999,10.94767,-4.00813,Bayesian Inference,-10.568810000000001,19.64181,-73.69623,7.38789,-20.06006,False
314,Jorg,-23.93984,-15.445570000000002,0.49703,6.501,-1.8447900000000002,Bayesian Inference,15.540460000000001,48.00548,-77.15236,6.486,-20.07924,False
315,Bob,-3.72916,-15.36679,-0.28391,21.572589999999998,1.33294,Bayesian Inference,1.4981,-10.25196,-76.68411,5.51896,-19.97683,False
316,Atsuto,-28.96048,-15.43074,0.6126199999999999,-6.7458800000000005,-6.67212,GMMs and Accordions,-9.4829,21.20515,-72.63552,6.61039,-20.05996,False
317,Bob,21.6563,-15.506,-0.7218899999999999,7.6150899999999995,-0.10751,GMMs and Accordions,-9.428289999999999,22.085060000000002,-78.23558,6.26345,-20.15779,True
318,Bob,14.20205,-15.38347,-0.7794300000000001,27.1697,4.10395,GMMs and Accordions,18.71705,-53.87165,-78.05386999999999,6.62697,-19.99851,True
319,Bob,6.52796,-15.489529999999998,-0.30929,19.119989999999998,3.6116699999999997,GMMs and Accordions,6.76035,4.16951,-78.71701999999999,4.88091,-20.13639,True
320,Shoogee,-0.6382399999999999,-15.5641,0.07393,14.194360000000001,8.06048,Bayesian Inference,-6.29157,11.18965,-77.09998,9.634039999999999,-20.23333,False
321,Bob,-12.74489,-15.434970000000002,0.13977,17.28527,5.4337,Bayesian Inference,-10.00558,8.79673,-77.31951,7.63894,-20.06546,False
322,Atsuto,-12.02523,-15.353710000000001,-0.0669,-3.20838,-7.342210000000001,GMMs and Accordions,-4.092630000000001,-21.23573,-75.94886,6.659739999999999,-19.95982,False
323,Jorg,4.531630000000001,-15.4641,-0.30788000000000004,0.7248600000000001,-4.52033,GMMs and Accordions,1.6265399999999999,2.23965,-75.55928,10.29135,-20.10333,True
324,Bob,-21.07225,-15.39195,0.28947,6.94412,-2.12345,Bayesian Inference,-2.47444,4.22615,-76.34865,6.35781,-20.009529999999998,False
325,Jorg,-8.86443,-15.371529999999998,-0.12032000000000001,12.96865,5.20803,Bayesian Inference,13.87154,11.39643,-76.19168,8.91542,-19.98299,False
326,Jorg,-26.50498,-15.37103,0.40343,27.412440000000004,13.742410000000001,Bayesian Inference,15.17726,-14.30735,-75.14638000000001,9.850589999999999,-19.98234,False
327,Atsuto,-29.16866,-15.49743,0.77084,5.56895,1.49676,Bayesian Inference,7.0442100000000005,21.210910000000002,-77.09328000000001,7.75829,-20.14666,False
328,Bob,-20.480929999999997,-15.47526,0.4618,17.74361,-3.4666300000000003,Bayesian Inference,4.96277,-5.35646,-76.49051,6.90423,-20.11784,False
329,Atsuto,-11.36867,-15.50201,0.25165,3.86195,5.5564599999999995,Bayesian Inference,9.363710000000001,19.66385,-74.36008000000001,6.269430000000001,-20.15261,False
330,Atsuto,-19.32725,-15.389120000000002,0.2311,8.92698,-8.70653,Bayesian Inference,-3.8378099999999997,21.47305,-78.08173000000001,8.25111,-20.00585,False
331,Jorg,-15.37964,-15.39735,0.1324,-3.24096,-4.81036,GMMs and Accordions,11.60325,36.50752,-79.12143,8.665989999999999,-20.016560000000002,False
332,Bob,-21.1268,-15.42283,0.3615,16.99645,7.37873,Bayesian Inference,2.3096200000000002,-2.04085,-78.74125,8.02426,-20.04968,False
333,Bob,-15.850620000000001,-15.43545,0.23328000000000002,26.86317,1.95638,Bayesian Inference,-8.3926,3.9676199999999997,-79.08295,7.73865,-20.06608,False
334,Bob,15.635829999999999,-15.49735,-0.56248,-0.94257,-5.21898,Bayesian Inference,-8.353539999999999,26.813879999999997,-74.83310999999999,6.5979600000000005,-20.14655,True
335,Jorg,-32.0938,-15.43159,0.70777,15.55986,-0.8664799999999999,Bayesian Inference,-0.3341,7.4141,-75.97629,9.82287,-20.06106,False
336,Jorg,1.51693,-15.42199,-0.31418,3.0846400000000003,-6.038069999999999,GMMs and Accordions,15.3854,-31.1525,-77.5983,8.53773,-20.048579999999998,True
337,Atsuto,-31.92683,-15.380360000000001,0.58603,7.03645,-2.90089,Bayesian Inference,-0.82862,-3.17873,-79.39198,6.48038,-19.99447,False
338,Atsuto,-38.01919,-15.41269,0.841,7.2717600000000004,7.359889999999999,Bayesian Inference,3.13235,6.21406,-75.93105,6.77422,-20.03649,False
339,Jorg,-16.67057,-15.38708,0.1474,10.05843,-0.75289,Bayesian Inference,-20.95644,-1.8243099999999999,-74.76279,11.074539999999999,-20.0032,False
340,Jorg,-10.728760000000001,-15.45925,0.13513,4.3028,7.28285,Bayesian Inference,2.5306900000000003,4.2128,-77.99034,7.22045,-20.09702,False
341,Bob,-14.74286,-15.3907,0.0983,11.848460000000001,2.41547,Bayesian Inference,-5.783930000000001,19.34919,-80.68218,9.13313,-20.00791,False
342,Shoogee,-6.3891,-15.467579999999998,0.02501,18.11024,-0.57519,Bayesian Inference,-11.591560000000001,-15.889029999999998,-73.61984,5.41846,-20.107860000000002,False
343,Bob,-19.675320000000003,-15.38984,0.24311,-5.58027,-10.47827,GMMs and Accordions,20.21561,-42.28665,-76.64237,9.50826,-20.0068,False
344,Bob,14.31095,-15.48691,-0.54685,4.27131,2.28859,GMMs and Accordions,-12.62268,19.246560000000002,-77.35705,9.29481,-20.13298,True
345,Jorg,-10.09613,-15.42927,0.04796,21.600379999999998,7.16605,Bayesian Inference,6.659610000000001,47.73105,-75.44303000000001,5.68949,-20.05805,False
